,Destination_Port,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes_s,Flow_Packets_s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Length,Bwd_Header_Length,Fwd_Packets_s,Bwd_Packets_s,Min_Packet_Length,Max_Packet_Length,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWE_Flag_Count,ECE_Flag_Count,Down_Up_Ratio,Average_Packet_Size,Avg_Fwd_Segment_Size,Avg_Bwd_Segment_Size,Fwd_Header_Length.1,Fwd_Avg_Bytes_Bulk,Fwd_Avg_Packets_Bulk,Fwd_Avg_Bulk_Rate,Bwd_Avg_Bytes_Bulk,Bwd_Avg_Packets_Bulk,Bwd_Avg_Bulk_Rate,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min
Bwd_IAT_Min,-0.050435170450758446,0.21596812688532244,-0.0011450630125281482,-0.0011039458860227906,-0.0059304110490740435,-0.0009540195857451529,-0.024654336841907803,0.03904666533733104,-0.005721937244353072,-0.024420971474382464,-0.04559731347218116,0.058864228977871476,-0.04104901406190636,-0.04300735956783658,-0.006875407242085496,-0.03263869557823039,0.5405950066433715,0.5380981458929711,0.3014713420584977,-0.0056384819054514325,0.2171211381026535,0.7817271854606285,-0.0006945116639540595,0.30128855880923094,0.8664840335890029,0.26872342366587704,0.9290891163062002,-0.00772934004639773,0.4598532829619282,1.0,0.049253980550119744,,-0.0009830212196737548,,-0.0004611496513492749,-0.00047978068637785973,-0.030257804397509632,-0.020785555353271635,0.09957995644782852,-0.04786626774488493,-0.03991167057155926,-0.047808153053532025,-0.03440617686234049,-0.021978205680626566,0.049253980550119744,-0.0019287416883618635,-0.06644965347606185,-0.037515482700079775,-0.038008699837625864,-0.0009830212196737548,-0.0019287416883618635,0.030646508093699308,-0.03829819846408902,-0.005721937244353074,-0.041049014061906364,-0.0004611496513492749,,,,,,,-0.0011450630125281482,-0.0059304110490740435,-0.0011039458860227906,-0.000953717194132694,-0.04367472151768212,-0.021659426448638195,-0.0007152908514324793,-0.0003967897871489495,0.01943835758595606,0.028116353522761862,0.014856892249453675,0.004812699867910301,0.30759730223888865,0.03534768192464471,0.30517774798304537,0.306298294068423
Fwd_PSH_Flags,0.22110401246318098,-0.00886543546246636,-0.001460345837080409,-0.0017715174535814886,0.008440572434536296,-0.001575312587663129,0.01255945810411651,0.09658743491047428,0.07037714743815915,0.023369571300609415,-0.08988483759108985,-0.08962617063770172,-0.09845511517078243,-0.08265941921810567,0.17400544639923549,0.211659611398873,0.0634004876429052,-0.00809621540167372,-0.0038703065247332556,0.09126166095655798,-0.008488890168454017,0.02502697194032169,-0.016874403902655016,-0.004059272614572162,0.03527335023408987,0.004865350978201853,0.04421453887103266,-0.0065295246683226855,0.01902780185009032,0.049253980550119744,1.0,,0.03829981016206259,,0.0006084115774254561,0.0005538143586106584,0.22118270575186794,-0.02035339406520597,-0.0939587418095545,-0.0722993842239012,-0.05842824461159486,-0.06538431290290747,-0.052339796103731746,-0.04259802850836882,1.0,-0.003590113007464011,-0.14292293193891825,0.32251907001116764,-0.0057157367217070395,0.03829981016206259,-0.003590113007464011,-0.15091886736614055,-0.05149494420834952,0.07037714743815916,-0.09845511517078244,0.0006084115774254561,,,,,,,-0.0014603458370804087,0.008440572434536296,-0.0017715174535814886,-0.0015748313817494333,-0.04064553144065566,-0.04113295850295533,-0.0009841552070869496,0.0006909718857051735,0.004547924638142559,0.013838036780143484,0.00599114717774029,-0.004844278457742244,-0.023931339234759513,0.024120454117997386,-0.019541194089863583,-0.027506270604133343
Bwd_PSH_Flags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fwd_URG_Flags,0.001376855242750213,-0.003678515219659522,-9.437268163229734e-05,-9.87516687457208e-05,-0.0006315138771142658,-6.875661722970744e-05,-0.002451491676370098,-0.0026290853789288763,-0.002617705498335827,-0.0020694836987036574,-0.003745220098989413,-0.005053273213591924,-0.004232893328905191,-0.0033456436185169453,-0.0004896292164187784,0.014986340173391677,-0.002379057050216998,-0.0030476631997231256,-0.0031476286344288675,-0.0004793372600613162,-0.0036126888128046584,-0.0023108068777114967,-0.0028407998141592424,-0.0030927076601736238,-0.0010088028132446457,-0.0028858830772992596,-0.0017205442803964151,-0.001980656407340362,-0.0022900700445306643,-0.0009830212196737548,0.03829981016206259,,1.0,,2.171414335523802e-05,1.854182426278237e-05,0.015668683548172073,-0.0014802412668633912,-0.005420437966431426,-0.003923273705619314,-0.004706977948967139,-0.003908649856872692,-0.0024673420280075247,-0.0016314964051486977,0.03829981016206259,-0.00013750064664622486,0.004933732798302528,-0.00565461550717938,0.025816683611834028,1.0,-0.00013750064664622486,-0.008621956074877061,-0.00483807637832459,-0.0026177054983358276,-0.004232893328905191,2.171414335523802e-05,,,,,,,-9.437268163229734e-05,-0.0006315138771142658,-9.87516687457208e-05,-6.873474917934894e-05,0.012292056075300156,-0.001987521147944201,-8.070034914103887e-05,2.689618435861316e-05,-0.0011289794532642584,-0.0008456945074614364,-0.0012751971378217196,-0.0009191283608234467,-0.002945091502607876,-0.0009155992974716115,-0.002986825304863268,-0.002837363739913571
Bwd_URG_Flags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fwd_Header_Length,0.0010829218320910084,-0.0053920643484943465,0.05187488970483967,0.05186037894648637,0.01789051101200726,0.05178965749802051,0.0011544035294551924,-0.0017840606044977607,0.00018455719088979859,0.000893724074554133,0.0027579373913459416,-0.0007388966640233268,0.0027141649311573737,0.0017043717905221092,0.00020180311743293224,0.0007000985438303962,-0.0025484328720543695,-0.004241581403277059,-0.005766104847490635,9.457437148107165e-05,-0.005497605360791629,-0.002699931872071202,-0.0051037985076630345,-0.005861904675068471,-0.00043325719407116185,-0.006852689226111911,-0.003168960392082747,-0.008552676722847406,-0.008989183199867431,-0.0004611496513492749,0.0006084115774254561,,2.171414335523802e-05,,1.0,0.9998706961365001,0.0006494251651048359,0.00044318332064287536,-0.004383954521340959,0.002783532900285917,0.0028515563806834725,0.0022614267442545044,0.0012622509724933154,0.0005255233818120764,0.0006084115774254561,5.016591178327456e-05,0.002887459722994471,0.0018600468355536592,0.0007843727495155235,2.171414335523802e-05,5.016591178327456e-05,-0.0014617592590843694,0.0027653939485601385,0.00018455719088979856,0.0027141649311573732,1.0,,,,,,,0.05187488970483967,0.01789051101200726,0.05186037894648637,0.051788243808074175,0.001973950553090884,0.0007142080699596174,0.04055596445401692,0.9986531093152154,-0.02875909087601654,-0.042850321850816504,-0.02927986988576806,-0.009218903187219454,-0.0035296509790341984,-0.018672697218190207,-0.005893172424717141,-0.0009997177039937403
Bwd_Header_Length,0.0010146857951110486,-0.005104126219738341,0.06778970328549254,0.06781128922912921,0.02274280782753683,0.06775664976814062,0.001267109107997919,-0.0018087626253703482,0.00015364991869352165,0.0008918065124435009,0.0031787755405881827,-0.0007967559225766092,0.003131432060298634,0.0018096525247234335,0.0001988225576146042,0.0006275042696677579,-0.0025918324523446635,-0.004280821710517914,-0.005730673574203138,7.757384409133536e-05,-0.0052349573153531006,-0.002727844735839087,-0.005132563501656382,-0.005859005184733815,-0.0004472935627930402,-0.006470102866547982,-0.0031870138852288232,-0.00853108509669051,-0.008865846882230462,-0.00047978068637785973,0.0005538143586106584,,1.854182426278237e-05,,0.9998706961365001,1.0,0.0005763012067520228,0.00043313360255390406,-0.004458319047101996,0.0031840724619319268,0.003363585374028939,0.0024836538643636563,0.0013629453804343634,0.0005260947297505834,0.0005538143586106584,4.942197904649855e-05,0.0030805349561182777,0.0017418065030751064,0.0007662972470201762,1.854182426278236e-05,4.942197904649855e-05,-0.0012136043464072693,0.0032324272416031723,0.00015364991869352154,0.003131432060298634,0.9998706961365005,,,,,,,0.06778970328549254,0.02274280782753683,0.06781128922912921,0.06775503536385125,0.0020296383871996728,0.0007066253342615365,0.052077936772548204,0.9976981666271902,-0.02791178439772499,-0.0427262235466248,-0.028695822000685267,-0.008302009730980124,-0.003498260960966612,-0.018655641067280054,-0.005859828098285177,-0.0009704430568492763
Fwd_Packets_s,0.2237481786724233,-0.11322536275462361,-0.0027935695492994897,-0.002965733294869025,-0.01718626680208281,-0.0020830584887731427,-0.062212854753673455,-0.05667922946313329,-0.05208661724044519,-0.04404506728005856,-0.11491977881942762,-0.14654779259342054,-0.1292279458377754,-0.10293057624551144,0.22647760629040115,0.9866658309772834,-0.07322823549540201,-0.09380805699654379,-0.09688495963555702,-0.014754386224897106,-0.1111993501961997,-0.07112767840059886,-0.08744084456018521,-0.09519464697124562,-0.0310515562031005,-0.08882783975142257,-0.05295901543222652,-0.06096528440792978,-0.07048898575132206,-0.030257804397509632,0.22118270575186794,,0.015668683548172073,,0.0006494251651048359,0.0005763012067520228,1.0,0.09746889901030925,-0.11423777769417082,-0.11596429952900655,-0.12322713828017699,-0.11277966812480096,-0.07432409588249518,0.08184979837975888,0.22118270575186788,-0.004231182573582974,-0.10873858988559637,0.2435850725277029,-0.05027769887481262,0.015668683548172073,-0.004231182573582974,-0.22348121953056635,-0.12000168335772048,-0.05208661724044521,-0.1292279458377754,0.000649425165104836,,,,,,,-0.0027935695492994897,-0.01718626680208281,-0.0029657332948690245,-0.0020823823208654087,-0.07187901508106807,-0.046428421863770365,-0.0021164326405682995,0.0008149050991627606,-0.034748715890509915,-0.026030605715409844,-0.03924991060860234,-0.028289263550104145,-0.0906509834178515,-0.02818250099449129,-0.09193556718367232,-0.08733508129071463
Bwd_Packets_s,0.13082252564297558,-0.07777377879470813,-0.0019100589521172072,-0.0015360383961709973,-0.012663273804097163,-0.0011723643979308384,-0.048150572196243094,-0.01690899169670156,-0.04251908727869192,-0.04324099913471898,-0.07686340065040256,-0.05131156568237368,-0.08280359597534509,-0.07032733027065304,0.010820108488022971,0.25245752893187623,-0.05030200959040175,-0.06444002391144285,-0.06655245621755224,-0.010134115507667801,-0.07638301852957942,-0.04886087863513319,-0.060066794302375846,-0.06539249543304389,-0.02133093217250184,-0.061013729060509975,-0.036379753779006894,-0.04187894467682781,-0.04841976016524202,-0.020785555353271635,-0.02035339406520597,,-0.0014802412668633912,,0.00044318332064287536,0.00043313360255390406,0.09746889901030925,1.0,-0.049976941364162614,-0.08031957747077982,-0.08931189743581819,-0.07964940714203599,-0.051674464258768135,0.008524622730561328,-0.02035339406520597,-0.0029006854320103494,0.002795959254776015,0.07106122069523788,0.1378129557355283,-0.001480241266863391,-0.0029006854320103494,0.11649332830452654,-0.09003000908038235,-0.04251908727869192,-0.08280359597534509,0.00044318332064287536,,,,,,,-0.0019100589521172072,-0.012663273804097165,-0.0015360383961709973,-0.0011718751098887816,-0.013489640044535265,0.04511945874478253,-0.0014550826585209811,0.000559861998381828,-0.023857167200750005,-0.017880216664984187,-0.02695370818502438,-0.019418534254926755,-0.06227136103772152,-0.01935970701821688,-0.06315380094542658,-0.059993531432176034
Min_Packet_Length,-0.24187592416442658,-0.22532641072210544,-0.007190793930208472,-0.006446135181535944,-0.03470467504015897,-0.0052513998970058024,-0.13381887172747822,0.4336678918699947,0.003167506848727426,-0.15732320796720978,-0.250325276874136,0.7181318748891194,-0.20218619648604264,-0.2574665042839568,0.012980242979933838,-0.11870800049521012,-0.035079477416341535,-0.1168732284385107,-0.16530532625335076,0.011094948292634632,-0.22128054583590054,-0.0020788248648239463,-0.20185917803204442,-0.16262452229341331,0.1057637939720877,-0.16179141588009072,0.0412413904370335,-0.12926272497527164,-0.07888105270106249,0.09957995644782852,-0.0939587418095545,,-0.005420437966431426,,-0.004383954521340959,-0.004458319047101996,-0.11423777769417082,-0.049976941364162614,1.0,-0.26214944555778885,-0.18724004849857,-0.2611812436910878,-0.18898606715720584,-0.11442460302191329,-0.09395874180955449,-0.010646593621846815,-0.4163089571361546,-0.3666461089194052,-0.16128571233324984,-0.005420437966431426,-0.010646593621846815,0.21994711355292162,-0.15883842777238769,0.003167506848727422,-0.20218619648604266,-0.004383954521340959,,,,,,,-0.007190793930208472,-0.03470467504015897,-0.006446135181535944,-0.0052497362133262825,-0.3007541211145764,-0.1450111061529061,-0.004749911924397159,-0.0039652921042133225,-0.07536990774344646,-0.06241522842394906,-0.09043437300432935,-0.059058367324413386,-0.1560504917434487,-0.06067804754974412,-0.16003491295387295,-0.14832120158943832
Max_Packet_Length,-0.1214793050566827,0.5136722395193719,0.024700536664780073,0.02444090212652545,0.09655408243476953,0.023384392275844677,0.3846180919089946,-0.10367506756793944,0.29186808282996485,0.3781125950658577,0.9502014451642611,-0.2351061927341961,0.9074957442704146,0.9345305579906488,-0.0056982132840722064,-0.12518930746163048,0.21970013949813294,0.4989411138773003,0.5947091947581614,-0.026151975344245845,0.510092908029864,0.22559358712696895,0.6258960091170298,0.5928683693874273,-0.0497823822908305,0.2707222155335104,0.06568909374789876,0.35093447110561354,0.3080534371992453,-0.04786626774488493,-0.0722993842239012,,-0.003923273705619314,,0.002783532900285917,0.0031840724619319268,-0.11596429952900655,-0.08031957747077982,-0.26214944555778885,1.0,0.9183211707295775,0.9848376110854759,0.8953506512474029,0.20568195574478848,-0.07229938422390118,0.005270857645783703,0.2361535604460845,-0.00512266462369773,-0.10794597321642153,-0.003923273705619314,0.005270857645783703,-0.03648066959199741,0.9133878966683523,0.2918680828299649,0.9074957442704147,0.002783532900285917,,,,,,,0.02470053666478007,0.09655408243476953,0.024440902126525457,0.023383406147291317,0.11342972508646085,-0.04947263430413575,0.013449143757964887,0.0014047524282738608,0.10615357349649426,0.04444842084404207,0.09795134912551727,0.10481030621504794,0.5867524719578625,0.22028093069635446,0.5981140775117134,0.5620494075854809
Packet_Length_Mean,-0.14526699879962215,0.4328094001492955,0.0279230104919355,0.028258009143489828,0.11084469333150633,0.02649895903554863,0.34609357300200994,-0.04095096206151102,0.311926330062762,0.3378295057179578,0.8804561228831842,-0.16420565472932733,0.92121464421633,0.850696138374405,0.0603341020307133,-0.13364284968658735,0.17467343943315158,0.4220655320666502,0.5123506020992957,-0.02800240899984271,0.4285775447236302,0.18852937918641605,0.5357966727112581,0.508607264345445,-0.04337272509180361,0.22931624341585743,0.05072735392749635,0.30272375248998346,0.2749467306748793,-0.03991167057155926,-0.05842824461159486,,-0.004706977948967139,,0.0028515563806834725,0.003363585374028939,-0.12322713828017699,-0.08931189743581819,-0.18724004849857,0.9183211707295775,1.0,0.9426014285435933,0.8043977091984154,0.18419593806522785,-0.05842824461159486,0.00898478438464923,0.259250035387148,-0.0801129975936096,-0.1436931621277939,-0.004706977948967138,0.00898478438464923,0.04514810347804198,0.9977547785080739,0.31192633006276205,0.9212146442163303,0.0028515563806834725,,,,,,,0.0279230104919355,0.11084469333150633,0.028258009143489828,0.026491586591679876,0.13178310923429024,-0.06326879679803345,0.018401840899398954,0.0012789398206488867,0.10162924843248335,0.060527112667887246,0.10356435748352097,0.0913583533197234,0.5095774479809615,0.15089125844302856,0.5142085743136375,0.49377211352785066
Packet_Length_Std,-0.11770349331411073,0.45945839883605194,0.013632678519295026,0.013410704812111988,0.07646576173776203,0.012587198953917194,0.35150458519313593,-0.09099567240719217,0.2852667977432664,0.3595717027841906,0.9412306351990958,-0.2234976029089173,0.9210714904856737,0.943718007040744,0.010600589066084312,-0.12199100865671614,0.20268826026477374,0.46807893756817304,0.55608256452092,-0.026564349915232596,0.4557905772361716,0.20898994268148283,0.5901227135372871,0.5535957154655727,-0.050037973865646505,0.22595595475713875,0.0562675576436058,0.3271350205546594,0.2819439922636785,-0.047808153053532025,-0.06538431290290747,,-0.003908649856872692,,0.0022614267442545044,0.0024836538643636563,-0.11277966812480096,-0.07964940714203599,-0.2611812436910878,0.9848376110854759,0.9426014285435933,1.0,0.9242479137064181,0.1998307141792969,-0.06538431290290747,0.005210056749232913,0.24457955059509393,-0.01586547872049615,-0.11029202428139827,-0.003908649856872692,0.005210056749232913,-0.015697318202461102,0.9428012863646398,0.28526679774326635,0.9210714904856737,0.0022614267442545044,,,,,,,0.013632678519295026,0.07646576173776203,0.01341070481211199,0.012583928556868658,0.1069180143912194,-0.052641502851021545,0.008712627829035858,0.0014740824621288988,0.08521592935998912,0.03214729492558231,0.07604097833032143,0.08571983353644007,0.5492097489067466,0.19961664436999377,0.5589649031609588,0.5272329892710444
Packet_Length_Variance,-0.06481112071679158,0.28371326906178,0.0058025743629366265,0.005831881589345516,0.04263372783533262,0.006148342702409155,0.25420152941989727,-0.08141736499440402,0.21063174992202424,0.2773321376320271,0.8553692493575127,-0.17361001611242463,0.7966499467843783,0.8938305589546082,-0.002404419392974846,-0.0802683822808406,0.1512742564249827,0.3453952096995234,0.40278299674017726,-0.016887902748584496,0.28201973118577633,0.15309276231119645,0.4345704659815322,0.40139992704835836,-0.03535190238583675,0.09620174357899271,0.03371974946463157,0.225415862593006,0.1857104854527825,-0.03440617686234049,-0.052339796103731746,,-0.0024673420280075247,,0.0012622509724933154,0.0013629453804343634,-0.07432409588249518,-0.051674464258768135,-0.18898606715720584,0.8953506512474029,0.8043977091984154,0.9242479137064181,1.0,0.1580054156371818,-0.05233979610373174,-0.0015034510927835352,0.143950734935061,0.016939703871652747,-0.06559958508953342,-0.0024673420280075242,-0.0015034510927835352,0.008143146726415047,0.8150904826643712,0.21063174992202424,0.7966499467843783,0.0012622509724933154,,,,,,,0.0058025743629366265,0.04263372783533262,0.005831881589345517,0.006147076970067264,0.014958858784043762,-0.04958747336378359,0.0033352127215173573,0.0009295326792959109,0.041111344415360455,-0.007625196270668073,0.0197722235573175,0.05124486071293488,0.39592115408835676,0.1682408970346351,0.40612019975814023,0.3772569310667101
FIN_Flag_Count,-0.037794734670111005,0.19260477768896225,-0.001583974602874479,-0.0014525910313887647,-0.008662241507942543,-0.0010061041089528388,-0.007078337773315632,-0.053215755315215885,-0.019296974722309176,0.005682653050541369,0.22147157322104055,-0.1104141315303553,0.18941183876681608,0.20764677240499763,-0.00480592030016503,0.08005381329163148,0.12198791461290377,0.2703122869142557,0.3060181002033506,-0.009796747305725525,0.19431646334312463,0.1571173470796535,0.37630500749406953,0.3059198873452617,-0.023492875968394195,0.22504067911354114,0.1242273707179842,0.4943994308189602,0.4306614548925499,-0.021978205680626566,-0.04259802850836882,,-0.0016314964051486977,,0.0005255233818120764,0.0005260947297505834,0.08184979837975888,0.008524622730561328,-0.11442460302191329,0.20568195574478848,0.18419593806522785,0.1998307141792969,0.1580054156371818,1.0,-0.04259802850836882,-0.0032045158211740834,-0.12794557658236544,-0.10309735601869559,-0.06319542934634904,-0.0016314964051486977,-0.0032045158211740834,-0.019270774856732672,0.18035499926251733,-0.019296974722309176,0.18941183876681608,0.0005255233818120764,,,,,,,-0.0015839746028744797,-0.008662241507942547,-0.0014525910313887649,-0.0010058378677134869,-0.09552504080509111,-0.03672920112963323,-0.001116141819473985,0.0006121262337651692,-0.024071818658823945,-0.019709299520698567,-0.02837844348809175,-0.01885069613566451,0.32043017658053263,0.005744217994381909,0.31144562104167156,0.3235508768277063
SYN_Flag_Count,0.22110401246318098,-0.00886543546246636,-0.001460345837080409,-0.0017715174535814886,0.008440572434536296,-0.001575312587663129,0.01255945810411651,0.09658743491047428,0.07037714743815915,0.023369571300609415,-0.08988483759108985,-0.08962617063770172,-0.09845511517078243,-0.08265941921810567,0.17400544639923549,0.211659611398873,0.0634004876429052,-0.00809621540167372,-0.0038703065247332556,0.09126166095655798,-0.008488890168454017,0.02502697194032169,-0.016874403902655016,-0.004059272614572162,0.03527335023408987,0.004865350978201853,0.04421453887103266,-0.0065295246683226855,0.01902780185009032,0.049253980550119744,1.0,,0.03829981016206259,,0.0006084115774254561,0.0005538143586106584,0.22118270575186788,-0.02035339406520597,-0.09395874180955449,-0.07229938422390118,-0.05842824461159486,-0.06538431290290747,-0.05233979610373174,-0.04259802850836882,1.0,-0.003590113007464011,-0.14292293193891825,0.32251907001116764,-0.0057157367217070395,0.03829981016206259,-0.003590113007464011,-0.15091886736614055,-0.05149494420834952,0.07037714743815916,-0.09845511517078244,0.0006084115774254561,,,,,,,-0.0014603458370804087,0.008440572434536296,-0.0017715174535814886,-0.0015748313817494333,-0.04064553144065566,-0.04113295850295533,-0.0009841552070869496,0.0006909718857051735,0.004547924638142559,0.013838036780143484,0.00599114717774029,-0.004844278457742244,-0.023931339234759513,0.024120454117997386,-0.019541194089863583,-0.027506270604133343
RST_Flag_Count,-0.006901002598700664,0.0099921689674914,-4.134521786417712e-08,-2.6460360367328884e-05,0.004073391216353691,-9.459663406892375e-05,0.02238420496911959,-0.005163937637501132,0.014296518866831634,0.01829704037396113,0.00485280035199237,-0.009925424236650129,0.005726971266349322,0.004498154187443403,-0.0009500372178062558,-0.004563186152469468,0.004933843540294884,0.010934642815499837,0.014503154883292204,-0.0009415045972357368,0.00833737856648903,0.0026381174721688723,0.011775719440605696,0.013299247289415127,-0.001976174923945767,-0.0020136166911868983,-0.0021867776686202494,-0.0008694179197420458,-0.001045868822718214,-0.0019287416883618635,-0.003590113007464011,,-0.00013750064664622486,,5.016591178327456e-05,4.942197904649855e-05,-0.004231182573582974,-0.0029006854320103494,-0.010646593621846815,0.005270857645783703,0.00898478438464923,0.005210056749232913,-0.0015034510927835352,-0.0032045158211740834,-0.003590113007464011,1.0,0.0250459289548884,-0.01110655518346727,-0.0053260383368218065,-0.00013750064664622486,1.0,0.006032390029187942,0.008151271083065011,0.014296518866831634,0.005726971266349321,5.016591178327456e-05,,,,,,,-4.1345217864157674e-08,0.004073391216353691,-2.6460360367328884e-05,-9.457019394256817e-05,0.019625860154512974,0.009763577544214284,5.684295549081131e-05,5.167190014113593e-05,0.009203483161050739,0.021490651176448956,0.011012316957394085,-0.0015057425720288995,-0.0038452463079637375,0.001181694969878475,-0.003593256267459688,-0.004026437905692641
PSH_Flag_Count,-0.18110728812074933,0.16061181212266554,0.013684533017477527,0.013040472563349842,0.054962114623129714,0.010150554936490001,0.20457004443946347,-0.2024254236458671,0.07322391205658038,0.180647955050309,0.23128976976453391,-0.3820327026595533,0.20860304402588165,0.21800391003217465,-0.0353159907571223,-0.10501532079484216,-0.064343284405184,-0.081371261578422,-0.07113776343977259,-0.035164803915944544,0.15283102431425458,-0.07669121045891023,-0.06637949759363351,-0.07516586880545643,-0.07628857665673308,0.24897233208391514,-0.022239923348250985,0.03659520043241954,0.01623676757777313,-0.06644965347606185,-0.14292293193891825,,0.004933732798302528,,0.002887459722994471,0.0030805349561182777,-0.10873858988559637,0.002795959254776015,-0.4163089571361546,0.2361535604460845,0.259250035387148,0.24457955059509393,0.143950734935061,-0.12794557658236544,-0.14292293193891825,0.0250459289548884,1.0,-0.44147378476743454,-0.21235351137105526,0.004933732798302526,0.0250459289548884,-0.07020500142578358,0.242746174780207,0.07322391205658037,0.20860304402588165,0.002887459722994472,,,,,,,0.013684533017477525,0.05496211462312973,0.013040472563349842,0.010151279684249708,0.5527376242147293,0.09945838956590539,0.010783127550015325,0.0020758279566832046,0.12104100318150944,0.11623582388736844,0.15795219724641255,0.09275429106608245,-0.08497827821006385,-0.026878292257532306,-0.08499276561031197,-0.08442318277886222
ACK_Flag_Count,0.5291838659204745,0.028310094272347736,-0.004635749272194159,-0.004909382692423205,-0.0032311167614313767,-0.0035272799107648185,-0.02368404319273874,-0.10887152465012946,-0.005755674009652784,0.008305530761776585,-0.02538208115077002,-0.376156904846652,-0.04281487871452748,0.0005058897269789932,0.05332410599453276,0.24744032386919138,0.0920918313463953,0.10885336601922233,0.14581035444085302,0.07659387832472202,0.030359428167898505,0.032704069972963073,0.14764739817169759,0.14630764434542728,-0.01770780599928548,-0.14837967727530268,-0.0740647313167569,-0.08877840654823507,-0.09829737960164771,-0.037515482700079775,0.32251907001116764,,-0.00565461550717938,,0.0018600468355536592,0.0017418065030751064,0.2435850725277029,0.07106122069523788,-0.3666461089194052,-0.00512266462369773,-0.0801129975936096,-0.01586547872049615,0.016939703871652747,-0.10309735601869559,0.32251907001116764,-0.01110655518346727,-0.44147378476743454,1.0,0.47902561309137587,-0.00565461550717938,-0.011106555183467266,-0.21031057456842037,-0.08698312214657643,-0.005755674009652777,-0.042814878714527466,0.0018600468355536599,,,,,,,-0.00463574927219416,-0.0032311167614313767,-0.004909382692423204,-0.0035300375436576803,-0.13727526135059293,0.09672460889940648,-0.004561375280115977,0.0021363116210103912,-0.029615834636399743,-0.04591517736626934,-0.05234500116510358,-0.015351233435820427,0.1362409237076005,0.0940813215748776,0.14427485021432113,0.12559252462849038
URG_Flag_Count,0.5062314165284525,-0.10029180367187762,-0.003998704830751845,-0.003239482522883177,-0.00498098659140308,-0.0026613768174859873,0.03004205956442349,0.015491249360275646,0.05659472354475986,0.04422277864270851,-0.14382867850829176,-0.18507465839094078,-0.16162377688173618,-0.12853497305570175,-0.01652810763278516,-0.027015063101599797,0.005617951459073872,-0.08182698102485517,-0.0670181101290277,0.09364464181621758,-0.10222095978734388,-0.03290860981344636,-0.06842869500006855,-0.06867183084149224,0.002358213046834062,-0.07584068664990146,-0.05059903630360494,-0.02145889432020599,-0.032788823753390435,-0.038008699837625864,-0.0057157367217070395,,0.025816683611834028,,0.0007843727495155235,0.0007662972470201762,-0.05027769887481262,0.1378129557355283,-0.16128571233324984,-0.10794597321642153,-0.1436931621277939,-0.11029202428139827,-0.06559958508953342,-0.06319542934634904,-0.0057157367217070395,-0.0053260383368218065,-0.21235351137105526,0.47902561309137587,1.0,0.025816683611834028,-0.0053260383368218065,0.2874089651220001,-0.1470736618260545,0.05659472354475986,-0.16162377688173618,0.0007843727495155236,,,,,,,-0.003998704830751845,-0.004980986591403082,-0.003239482522883177,-0.0026605305362860745,-0.07410791116084037,0.19826915252368357,-0.0029917870028272225,0.0010246497742704566,-0.02522907800637865,-0.03275767407529459,-0.03831922106307665,-0.01437068416926274,-0.08157764164182311,0.03043600461190813,-0.0754323150695345,-0.08614209805095559
